appln_id,weighted_weak_ties,age,KR.x,techsum,d_index,c_index,D_index,citation_num,docdb_family_size,appln_auth,appln_filing_year,appln_kind,science_intensity,avg,sect.y,avg2,focal_aid,tie_strength,Bool_weak,weighted_tie_strengh,Bool_weighted_weak,new_Bool_weighted_weak,IPC_LIST,number_of_ipc4,ipc_distance
407287732,2,4.5,0.577447872,34.0,0.0,0.0,0.0,0,1,CN,2011,A,0.0,0.0,4,0.0,407287732,0.0,1,0.0,1,弱链接,C07D;A61K;A61P,3,0.5585213767579899
407287822,2,0.0,0.747707543,0.0,0.5,0.0,0.5,1,1,CN,2013,A,0.0,0.0,5,0.0,407287822,0.0019633507853403,1,0.0029027576197387,1,弱链接,A61K;C07J;A61P,3,0.6103750244762901
407287834,2,5.5,0.844336056,9.0,0.0,0.0,0.0,0,1,CN,2013,A,0.0,0.0,6,0.0,407287834,0.0,2,0.0,2,,G01N;C12N;A61K;C07K;A61P,5,0.5654793639159512
407287860,2,5.0,0.844336056,10.0,0.0,0.0,0.0,0,1,CN,2013,A,0.0,0.0,6,0.0,407287860,0.0,2,0.0,2,,G01N;C12N;A61K;C07K;A61P,5,0.5654793639159512
407288544,2,0.0,0.821155184,0.0,0.0,0.0,0.0,0,1,CN,2011,A,0.0,0.0,1,0.0,407288544,0.0,1,0.0,1,弱链接,A61K;C12N,2,0.515266476217991
407295843,0,53.5,0.933302914,4216.5,0.0,0.0,0.0,0,7,CN,2012,A,0.0,0.379679144,4,0.144156253,407295843,0.0765926986399427,0,0.3692756564759609,0,强链接,A61K;A01N,2,0.6525135247279861
407313275,1,33.5,0.283723807,597.5,0.0,0.0,0.0,0,12,AU,2011,A,0.0,0.0,4,0.0,407313275,0.0,1,0.0,1,弱链接,A61K;A61P,2,0.40579033829646605
407314910,2,0.0,0.256838789,0.0,0.0,0.0,0.0,0,3,EP,2013,A,0.0,0.0,2,0.0,407314910,0.0,1,0.0,1,弱链接,A61K;A61P,2,0.40579033829646605
407344791,0,10.83333333,0.910063917,422.0,0.0,0.0,0.0,0,3,US,2010,A,0.785714286,0.190007499,12,0.03610285,407344791,0.1034392988630964,0,0.5770772328818979,0,强链接,A61K;C12Q;C12N,3,0.4856263957888048
407344847,0,24.0,0.91235719,218.5,0.314104706,0.0,0.025641026,3,8,US,2013,A,0.793103448,0.013793103,4,0.00019,407344847,0.0153846153846153,0,0.0135135135135135,0,强链接,C07D;A61K;C07K;A01N,4,0.66130608303657
407344868,1,30.5,0.819172828,298.0,0.136616623,0.0,0.000834,5,33,US,2012,A,0.56,0.0,4,0.0,407344868,0.0,1,0.0,1,弱链接,A61K;C07K,2,0.5653148564634705
407344878,2,32.5,0.926066651,1680.5,0.0,0.0,0.0,0,3,US,2011,A,0.666666667,0.0,4,0.0,407344878,0.0109717868338558,0,0.027470971396205,0,强链接,G01N;C12N;A61K;C07K;C12Q,5,0.5618862396633935
407344907,2,0.0,0.0,0.0,0.084629185,0.0,0.013513514,2,2,US,2012,A,0.0,0.0,4,0.0,407344907,0.0,2,0.0,2,,A61K,1,0.0
407346015,1,6.666666667,0.844119178,61.0,0.284881274,0.0,0.007092199,1,2,US,2012,A,0.375,0.0,2,0.0,407346015,0.0,2,0.0,2,,C07D;A61K;C12N,3,0.6812486063555886
407346036,0,36.16666667,0.962241295,1698.666667,0.388888889,0.0,0.181818182,2,8,US,2011,A,0.25,0.201822849,7,0.040732462,407346036,0.0185967250489383,1,0.2043237688381295,0,强链接,A61Q;A61K;C07H,3,0.6780951397730445
407346054,1,53.0,0.943756282,1040.5,0.375910931,0.0,0.047619048,1,8,US,2011,A,0.888888889,0.0,4,0.0,407346054,0.0,1,0.0,1,弱链接,A61K;C07C,2,0.7647426152513384
407346055,2,0.0,0.992182788,0.0,0.181818182,0.276421345,-0.015873016,1,7,US,2011,A,0.492307692,0.0,1,0.0,407346055,0.0,1,0.0,1,弱链接,A61K;C07J,2,0.7356844653861914
407346167,2,50.5,0.834332197,319.0,0.293977939,0.0,0.003952569,2,2,US,2013,A,0.892703863,0.0,5,0.0,407346167,0.01,0,0.000943396226415,1,弱链接,A61K;C12N,2,0.515266476217991
407346170,2,0.0,0.821155184,0.0,0.0,0.0,0.0,0,35,US,2011,A,0.933333333,0.0,4,0.0,407346170,0.0136986301369863,0,0.0114503816793893,0,强链接,A61K;C12N,2,0.515266476217991
407346175,0,29.33333333,0.980491765,3116.166667,0.0,0.0,0.0,0,6,US,2011,A,0.64,0.144922894,7,0.021002645,407346175,0.0153459880268817,1,0.1425195017729072,1,弱链接,A61K;C07F,2,0.7970916467189795
407346353,2,0.0,0.943756282,0.0,0.136675824,0.0,0.034482759,1,6,US,2011,A,0.555555556,0.0,4,0.0,407346353,0.0,2,0.0,2,,A61K;C07C,2,0.7647426152513384
407346539,2,0.0,0.995527619,0.0,0.21872854,0.0,0.013227513,5,24,US,2013,A,0.0,0.0,4,0.0,407346539,0.0009009009009009,1,0.0015392508978963,1,弱链接,A61M;A61F;A61P;A61B,4,0.6350563767038461
407352477,2,0.0,0.0,0.0,0.285563229,0.0,0.00974026,3,3,EP,2013,A,0.0,0.0,2,0.0,407352477,0.0,1,0.0,1,弱链接,A61K,1,0.0
407354804,0,12.5,0.697231887,85.75,0.0,0.0,0.0,0,2,ES,2011,A,0.0,0.02494577,1,0.000622,407354804,0.0388349514563106,0,0.035548686244204,0,强链接,C07D;A61K,2,0.7586259285942241
407354815,2,0.0,0.804163767,0.0,0.0,0.0,0.0,0,3,ES,2011,A,0.0,0.0,2,0.0,407354815,0.1428571428571428,0,0.1538461538461538,0,强链接,A61K;C07K;A61P;G01N,4,0.5746004614112168
407362685,2,38.5,0.811589216,246.5,0.0,0.0,0.0,0,1,JP,2011,A,0.0,0.0,4,0.0,407362685,0.0208333333333333,0,0.0388349514563106,0,强链接,A61K;C12Q;C12N;A61P,4,0.48846120568543716
407362707,1,16.5,0.849417511,194.5,0.0,0.0,0.0,0,1,JP,2011,A,0.0,0.0,4,0.0,407362707,0.0,1,0.0,1,弱链接,A61K;C07C;A61P;A23L,4,0.5997704393518948
407378541,2,54.5,0.577447872,1276.5,0.0,0.0,0.0,0,11,JP,2011,A,0.0,0.0,2,0.0,407378541,0.0,2,0.0,2,,C07D;A61K;A61P,3,0.5585213767579899
407379281,2,78.5,0.807511792,8463.0,0.0,0.0,0.0,0,32,JP,2011,A,0.0,0.0,4,0.0,407379281,0.0208333333333333,0,0.0207111436950146,0,强链接,A61K;C07K;C12P;A61P,4,0.5308988788467724
407385383,0,16.0,0.0,140.25,0.085119048,0.0,0.038461538,1,17,EP,2012,A,0.5,0.013847326,5,0.000192,407385383,0.0,1,0.0,1,弱链接,A61K,1,0.0
407385648,0,36.5,0.762238493,568.0,0.0,0.0,0.0,0,9,EP,2012,A,0.529411765,0.103975535,1,0.010810912,407385648,0.0465116279069767,0,0.0940092165898617,0,强链接,A61K;C07K;C12N;A61P,4,0.5092216181956349
407385970,2,37.5,0.995261215,3067.0,0.0,0.0,0.0,0,4,EP,2012,A,0.0,0.0,2,0.0,407385970,0.0012150668286755,1,0.0160672268907563,0,强链接,C08L;A61K;C08K,3,0.5974123445116851
407386222,0,41.0,0.993344479,5600.0,0.0,0.0,0.0,0,6,EP,2013,A,0.0,0.142154656,1,0.020207946,407386222,0.0150537634408602,0,0.1328952054129301,0,强链接,A61K;B01J,2,0.7119208942166371
407417829,2,0.0,0.825721819,0.0,0.0,0.0,0.0,0,11,EP,2013,A,0.0,0.0,5,0.0,407417829,0.0245901639344262,0,0.0355555555555555,0,强链接,A61K;C07K,2,0.5653148564634705
407422142,2,2.5,0.998755123,0.5,0.75,0.0,0.5,1,1,PT,2011,A,0.0,0.0,4,0.0,407422142,0.0,2,0.0,2,,A61K;B01F,2,0.8398804329957812
407450927,1,2.5,0.718168178,19.5,0.0,0.0,0.0,0,1,CN,2013,A,0.0,0.0,2,0.0,407450927,0.0,1,0.0,1,弱链接,A61K;G01N;A61P,3,0.5706469351410441
407450969,2,0.0,0.256838789,0.0,0.35,0.0,0.076923077,1,2,CN,2013,A,0.0,0.0,4,0.0,407450969,0.0,2,0.0,2,,A61K;A61P,2,0.40579033829646605
407451011,1,2.5,0.718168178,19.5,0.25,0.0,0.25,1,1,CN,2013,A,0.0,0.0,2,0.0,407451011,0.0,1,0.0,1,弱链接,A61K;G01N;A61P,3,0.5706469351410441
407451103,2,0.666666667,0.258589344,0.333333333,0.0,0.0,0.0,0,1,CN,2012,A,0.0,0.0,4,0.0,407451103,0.0,2,0.0,2,,A61K;A61P,2,0.40579033829646605
407451113,0,1.666666667,0.659569588,26.83333333,0.0,0.0,0.0,0,1,CN,2013,A,0.0,0.206896552,6,0.042806183,407451113,0.2,0,0.5806451612903226,0,强链接,A61K;C12N;A61P,3,0.4904273563416275
407463098,2,6.833333333,0.751387922,190.3333333,0.361774601,0.0,0.015873016,1,1,CN,2011,A,0.0,0.0,2,0.0,407463098,0.0,2,0.0,2,,C07D;A61P,2,0.5111478633832796
407474513,0,22.125,0.577447872,192.375,0.0,0.0,0.0,0,13,CN,2011,A,0.0,0.078616352,4,0.006180531,407474513,0.0,2,0.0,2,,C07D;A61K;A61P,3,0.5585213767579899
407474520,0,26.5,0.283723807,193.5,0.0,0.0,0.0,0,7,CN,2011,A,0.0,0.011396011,4,0.00013,407474520,0.0144927536231884,0,0.0106100795755968,0,强链接,A61K;A61P,2,0.40579033829646605
407493894,1,13.5,0.59199194,211.0,0.0,0.0,0.0,0,7,EP,2013,A,0.666666667,0.0,2,0.0,407493894,0.0,1,0.0,1,弱链接,C07D;A61K;A61P,3,0.5585213767579899
407533491,0,33.0,0.256838789,700.0,0.0,0.0,0.0,0,5,US,2013,A,0.421052632,0.034230945,4,0.001171758,407533491,0.0108695652173913,0,0.0338906461816538,0,强链接,A61K;A61P,2,0.40579033829646605
407533498,1,48.0,0.825721819,1308.0,0.0,0.0,0.0,0,15,US,2013,A,0.546875,0.0,4,0.0,407533498,0.0,1,0.0,1,弱链接,A61K;C07K,2,0.5653148564634705
407533513,2,0.0,0.849354418,0.0,0.460854342,0.0,0.025862069,3,17,US,2012,A,0.630434783,0.0,4,0.0,407533513,0.1160409556313993,0,0.4422294548413344,0,强链接,C12N;A61K;A61Q;C07K;A61P,5,0.5352854154906488
407533968,2,59.5,0.933272257,790.0,0.0,0.0,0.0,0,1,US,2012,A,0.823529412,0.0,5,0.0,407533968,0.0192307692307692,0,0.0252808988764044,0,强链接,G01N;C12N;A61K;A01N;C07K,5,0.6169633352070439
407534710,2,36.5,0.0,5083.5,0.0,0.0,0.0,0,1,US,2012,A,0.933333333,0.0,1,0.0,407534710,0.0474828375286041,0,0.3499427896504632,0,强链接,A61K,1,0.0
407534813,2,0.0,0.910816264,0.0,0.053613892,0.0,0.003636364,1,4,US,2012,A,0.0,0.0,2,0.0,407534813,0.0833333333333333,0,0.1590909090909091,0,强链接,A61K;C07K;C12P,3,0.597567419273673
407540265,0,37.5,0.825721819,1003.0,0.0,0.0,0.0,0,2,EP,2013,A,0.0,0.004780115,4,2.28e-05,407540265,0.0067567567567567,0,0.0046641791044776,0,强链接,A61K;C07K,2,0.5653148564634705
407540323,2,0.0,0.256838789,0.0,0.329183673,0.0,0.017699115,2,5,EP,2013,A,0.0,0.0,2,0.0,407540323,0.0,1,0.0,1,弱链接,A61K;A61P,2,0.40579033829646605
407540589,0,19.58333333,0.825721819,904.3333333,0.0,0.0,0.0,0,11,EP,2013,A,0.0,0.188757069,12,0.035629231,407540589,0.0343896890963818,1,0.2687213163375585,0,强链接,A61K;C07K,2,0.5653148564634705
407541596,2,0.0,0.806467711,0.0,0.0,0.0,0.0,0,24,EP,2009,A,0.0,0.0,4,0.0,407541596,0.0238095238095238,0,0.1243243243243243,0,强链接,A61K;C07K,2,0.5653148564634705
407556404,2,0.0,0.662566046,0.0,0.048809524,0.0,0.026315789,1,15,AU,2011,A,0.0,0.0,4,0.0,407556404,0.081081081081081,0,0.3521594684385382,0,强链接,A61K;C12N;A61P,3,0.4904273563416275
407558937,2,31.5,0.978282945,1603.5,1.0,0.0,1.0,1,1,KR,2011,A,0.0,0.0,4,0.0,407558937,0.02,0,0.0284951024042742,0,强链接,A61Q;A61K;C07F,3,0.687632138631381
407561593,2,0.0,0.283723807,0.0,0.666666667,0.0,0.333333333,1,1,KR,2011,A,0.0,0.0,5,0.0,407561593,0.0,1,0.0,1,弱链接,A61K;A61P,2,0.40579033829646605
407561842,2,9.5,0.954813268,513.0,1.0,0.0,1.0,1,1,KR,2011,A,0.0,0.0,4,0.0,407561842,0.0,2,0.0,2,,A61Q;A61K,2,0.40300969161575595
407571264,2,13.5,0.577447872,85.5,0.0,0.0,0.0,0,6,KR,2011,A,0.0,0.0,4,0.0,407571264,0.0,1,0.0,1,弱链接,C07D;A61K;A61P,3,0.5585213767579899
407574692,2,0.0,0.321016628,0.0,0.0,0.0,0.0,0,26,KR,2005,A,0.0,0.0,4,0.0,407574692,0.0075414781297134,0,0.0595092024539877,0,强链接,A61K;A61P,2,0.40579033829646605
407580182,2,0.0,0.258589344,0.0,0.0,0.0,0.0,0,21,US,2012,A,0.697452229,0.0,1,0.0,407580182,0.0,2,0.0,2,,A61K;A61P,2,0.40579033829646605
407607139,2,0.0,0.819172828,0.0,0.140620066,0.0,0.009345794,1,11,EP,2012,A,0.2,0.0,1,0.0,407607139,0.0,1,0.0,1,弱链接,A61K;C07K,2,0.5653148564634705
407609445,2,25.0,0.839072871,386.0,0.0,0.0,0.0,0,7,EP,2012,A,0.2,0.0,2,0.0,407609445,0.0,1,0.0,1,弱链接,G01N;C12N;A61K;C07K;A61P,5,0.5654793639159512
407609524,2,0.0,0.762238493,0.0,0.0,0.0,0.0,0,8,EP,2012,A,0.0,0.0,1,0.0,407609524,0.0144927536231884,0,0.029673590504451,0,强链接,A61K;C07K;C12N;A61P,4,0.5092216181956349
407609608,2,10.0,0.654178044,0.0,0.0,0.0,0.0,0,9,EP,2012,A,0.1,0.0,2,0.0,407609608,0.0,2,0.0,2,,A61K;C12N;A61P,3,0.4904273563416275
407610473,0,11.3,0.825721819,380.4,0.0,0.0,0.0,0,11,EP,2013,A,0.333333333,0.201506408,12,0.040604832,407610473,0.0842197036602415,0,0.579386184327403,0,强链接,A61K;C07K,2,0.5653148564634705
407610494,0,25.33333333,0.59199194,2661.666667,0.0,0.0,0.0,0,13,EP,2013,A,0.652173913,0.053223047,2,0.002832693,407610494,0.0128865979381443,0,0.0181927529694782,0,强链接,C07D;A61K;A61P,3,0.5585213767579899
407628688,2,0.0,0.256838789,0.0,0.0,0.0,0.0,0,3,EP,2013,A,0.0,0.0,1,0.0,407628688,0.02803738317757,0,0.0192444761225944,0,强链接,A61K;A61P,2,0.40579033829646605
407637823,0,2.0,0.283723807,148.625,0.259880888,0.0,0.010869565,1,1,CN,2011,A,0.0,0.084246211,6,0.007097424,407637823,0.25,0,0.1685393258426966,0,强链接,A61K;A61P,2,0.40579033829646605
407637828,2,0.0,0.283723807,0.0,0.333333333,0.0,0.111111111,1,1,CN,2011,A,0.0,0.0,2,0.0,407637828,0.0,2,0.0,2,,A61K;A61P,2,0.40579033829646605
407637859,2,34.5,0.724077766,700.0,0.433333333,0.0,0.1,1,1,CN,2013,A,0.0,0.0,1,0.0,407637859,0.0,2,0.0,2,,A61K;A61P;A23L,3,0.5067261649939321
407645340,1,26.5,0.728941468,104.0,0.0,0.0,0.0,0,13,CN,2011,A,0.0,0.0,2,0.0,407645340,0.0,1,0.0,1,弱链接,A61K;C07C;A61P,3,0.5796044039948274
407645493,0,42.0,0.9206861,1588.5,0.582291667,0.0,0.090909091,1,11,CN,2011,A,0.0,0.042410714,4,0.001798669,407645493,0.0138248847926267,0,0.0411478072550081,0,强链接,A61K;C07C;C12N,3,0.6791766160210245
407660487,2,19.65,0.934325537,198.75,0.247774098,0.017171717,0.0,2,2,EP,2007,A,0.423076923,0.0,5,0.0,407660487,0.024390243902439,0,0.0495049504950495,0,强链接,A61K;C12Q,2,0.642633013783557
407687551,0,36.0,0.901433027,313.0,0.08313554,0.0,0.004132231,1,6,US,2011,A,0.865979381,0.157572907,1,0.024829221,407687551,0.0418006430868167,0,0.121113521330441,0,强链接,A61K;C07K;G01N,3,0.6379945444514895
407687660,2,6.0,0.948008969,7.5,0.541517857,0.0,0.096774194,3,5,US,2011,A,0.304347826,0.0,4,0.0,407687660,0.0,2,0.0,2,,A61K;A23L,2,0.5649615945271644
407687670,0,44.08823529,0.851992595,1762.058824,0.142356137,0.0,0.003067485,2,4,US,2012,A,0.913978495,0.093458888,12,0.008734564,407687670,0.0083333333333333,0,0.0276263177026535,0,强链接,A61K;C07K;C12N,3,0.534097436181494
407687674,0,37.5,0.986798629,1220.0,0.0,0.0,0.0,0,7,US,2011,A,0.444444444,0.476824651,1,0.227361748,407687674,0.0382513661202185,0,0.4506972726150808,0,强链接,A61K;A61L;C08B,3,0.7206083994333395
407687768,2,0.0,0.954575161,0.0,0.0,0.0,0.0,0,11,US,2012,A,0.8125,0.0,4,0.0,407687768,0.0491803278688524,0,0.4592857142857143,0,强链接,A61K;C07H;G01N,3,0.7332876073012793
407687795,1,23.0,0.904689591,94.25,0.0,0.0,0.0,0,3,US,2012,A,0.790697674,0.0,4,0.0,407687795,0.0,1,0.0,1,弱链接,A61K;C07K;G01N,3,0.6379945444514895
407687890,2,12.0,0.815433387,9.0,0.144604863,0.0,0.010989011,1,2,US,2011,A,0.888888889,0.0,4,0.0,407687890,0.0,1,0.0,1,弱链接,A61K;C07K,2,0.5653148564634705
407690120,2,0.0,0.969770433,0.0,0.013157895,0.378158632,-0.0125,1,16,US,2013,A,0.884848485,0.0,4,0.0,407690120,0.015625,0,0.0532817109144542,0,强链接,A61K;C12Q;C12P,3,0.5765611135984667
407690202,0,8.166666667,0.935779273,500.8333333,0.088090469,0.0,0.003690037,2,4,US,2011,A,0.678571429,0.097311284,5,0.009469486,407690202,0.0319148936170212,0,0.1257606490872211,0,强链接,A61K;C12Q;C07H;C12N,4,0.5320136503427698
407691083,2,0.0,0.982829454,0.0,0.103147625,0.0,0.001213592,1,7,US,2011,A,0.0,0.0,4,0.0,407691083,0.018018018018018,0,0.1684210526315789,0,强链接,A61M;A61K;A61L,3,0.6186043501184332
407753022,2,0.0,0.654178044,0.0,0.068592329,0.0,0.003424658,1,31,EP,2012,A,0.130434783,0.0,2,0.0,407753022,0.0,1,0.0,1,弱链接,A61K;C12N;A61P,3,0.4904273563416275
407754772,2,0.0,0.718061329,0.0,0.0,0.0,0.0,0,9,EP,2012,A,0.0,0.0,4,0.0,407754772,0.0,2,0.0,2,,C07D;A61K,2,0.7586259285942241
407757040,2,38.5,0.988984821,2096.5,0.06366061,0.0,0.001039501,1,7,EP,2012,A,0.0,0.0,2,0.0,407757040,0.008,0,0.0366088631984585,0,强链接,A61F;A61K;A61B,3,0.6241915589501986
407759136,1,25.5,0.656146443,1463.0,0.0,0.0,0.0,0,2,EP,2013,A,0.666666667,0.0,2,0.0,407759136,0.0,1,0.0,1,弱链接,A61K;C07K;A61P,3,0.4893756675274577
407759272,0,14.16666667,0.853622489,1849.333333,0.0,0.0,0.0,0,10,EP,2013,A,0.666666667,0.07005966,1,0.004908356,407759272,0.0425531914893617,0,0.4093604744350056,0,强链接,A61K;C07F;A61P;G01N,4,0.6492781172832499
407770993,0,19.72222222,0.283723807,1666.277778,0.030204082,0.0,0.015384615,1,20,AU,2011,A,0.0,0.294250566,7,0.086583396,407770993,0.0772063155414162,0,0.2341019246232332,0,强链接,A61K;A61P,2,0.40579033829646605
407837814,2,39.5,0.81886685,542.5,0.085934122,0.0,0.001730104,2,29,EP,2008,A,0.132075472,0.0,4,0.0,407837814,0.0,1,0.0,1,弱链接,A61K;C12N,2,0.515266476217991
407861365,0,12.04761905,0.0,242.1428571,0.0,0.0,0.0,0,8,EP,2013,A,0.875,0.018492402,1,0.000342,407861365,0.0297029702970297,0,0.0935550935550935,0,强链接,A61K,1,0.0
408492830,2,0.0,0.654178044,0.0,0.0,0.0,0.0,0,1,JP,2012,A,0.0,0.0,4,0.0,408492830,0.0,1,0.0,1,弱链接,A61K;C12N;A61P,3,0.4904273563416275
408511910,2,12.0,0.659569588,627.0,0.0,0.0,0.0,0,19,JP,2013,A,0.0,0.0,2,0.0,408511910,0.0,1,0.0,1,弱链接,A61K;C12N;A61P,3,0.4904273563416275
408513479,2,32.0,0.654178044,759.5,0.0,0.0,0.0,0,1,JP,2012,A,0.0,0.0,4,0.0,408513479,0.0119617224880382,0,0.0462079357106981,0,强链接,A61K;C12N;A61P,3,0.4904273563416275
408521727,2,1.5,0.773764691,14.0,0.0,0.0,0.0,0,9,JP,2010,A,0.0,0.0,2,0.0,408521727,0.0,2,0.0,2,,A61K;C07K;C12N;A61P,4,0.5092216181956349
408537587,2,0.0,0.994193299,0.0,0.64,0.0,0.142857143,1,1,CN,2013,A,0.0,0.0,6,0.0,408537587,0.0006968641114982,1,0.0015187676285528,1,弱链接,A61K;A61J,2,0.5987981440230723
408538359,2,0.0,0.724077766,0.0,0.0,0.0,0.0,0,1,CN,2013,A,0.0,0.0,4,0.0,408538359,0.0,2,0.0,2,,A61K;A61P;A23L,3,0.5067261649939321
408542906,2,0.0,0.723865561,0.0,0.0,0.0,0.0,0,1,CN,2013,A,0.0,0.0,5,0.0,408542906,0.0085922009253139,0,0.0426201973546084,0,强链接,A61K;C07C;A61P,3,0.5796044039948274
408543112,0,12.25,0.59199194,1000.375,0.45959596,0.0,0.041666667,1,1,CN,2013,A,0.0,0.043939394,12,0.00193067,408543112,0.0225292506845904,0,0.0541846553974481,0,强链接,C07D;A61K;A61P,3,0.5585213767579899
408543301,2,5.0,0.844336056,10.0,0.0,0.0,0.0,0,1,CN,2013,A,0.0,0.0,6,0.0,408543301,0.0,2,0.0,2,,G01N;C12N;A61K;C07K;A61P,5,0.5654793639159512
408544554,0,5.5,0.659569588,6314.833333,0.25,0.0,0.25,1,1,CN,2013,A,0.0,0.002869552,12,8.23e-06,408544554,0.0086729222778507,1,0.0207657506223217,0,强链接,A61K;C12N;A61P,3,0.4904273563416275
408557566,2,2.0,0.935477718,1.0,0.0,0.0,0.0,0,14,CN,2011,A,0.0,0.0,4,0.0,408557566,0.0,2,0.0,2,,A61K;C12R;C12N,3,0.6106284185343133
408604126,2,0.0,0.59199194,0.0,0.0,0.0,0.0,0,5,EP,2013,A,0.4375,0.0,4,0.0,408604126,0.0072463768115942,0,0.0151228733459357,0,强链接,C07D;A61K;A61P,3,0.5585213767579899
408622047,2,0.0,0.825721819,0.0,0.0,0.0,0.0,0,7,US,2013,A,0.984848485,0.0,1,0.0,408622047,0.0580645161290322,0,0.1906766917293233,0,强链接,A61K;C07K,2,0.5653148564634705
408622077,0,27.33333333,0.825721819,675.1666667,0.0,0.0,0.0,0,9,US,2013,A,0.892857143,0.049989887,1,0.002498989,408622077,0.0044543429844097,0,0.0277227722772277,0,强链接,A61K;C07K,2,0.5653148564634705
408622691,0,42.0,0.931081729,1588.5,0.690012526,0.0,0.109375,7,11,US,2011,A,0.473684211,0.042410714,4,0.001798669,408622691,0.0138248847926267,0,0.0411478072550081,0,强链接,C07D;C12N;A61K;A01N;C07C,5,0.6233127249374169
408622709,2,0.0,0.946692603,0.0,0.0,0.0,0.0,0,12,US,2013,A,0.653846154,0.0,4,0.0,408622709,0.0434782608695652,0,0.0253164556962025,0,强链接,A61K;C12Q;C07H;C12N,4,0.5320136503427698
408623890,2,12.0,0.718061329,83.5,0.423360929,0.0,0.089552239,6,9,US,2012,A,0.5,0.0,2,0.0,408623890,0.25,0,0.88,0,强链接,C07D;A61K,2,0.7586259285942241
408623902,2,0.0,0.927369754,0.0,0.333333333,0.045248869,-0.045454545,1,4,US,2010,A,0.968421053,0.0,4,0.0,408623902,0.0,2,0.0,2,,A61K;G01N,2,0.6753434781327368
408642840,2,0.0,0.888255846,0.0,0.061968254,0.0,0.035714286,1,45,EP,2013,A,0.0,0.0,4,0.0,408642840,0.0,2,0.0,2,,C07D;A61K;C07C,3,0.5709878249606083
408661901,0,19.0,0.821155184,663.0,0.0,0.0,0.0,0,12,AU,2011,A,0.0,0.008748906,4,7.65e-05,408661901,0.0058823529411764,0,0.0086132644272179,0,强链接,A61K;C12N,2,0.515266476217991
408667031,0,81.0,0.256838789,4902.25,0.0,0.0,0.0,0,3,EP,2013,A,0.0,0.07191025,1,0.005171084,408667031,0.0145985401459854,0,0.1159778524817085,0,强链接,A61K;A61P,2,0.40579033829646605
408667908,2,0.0,0.603578201,0.0,0.0,0.0,0.0,0,34,EP,2009,A,0.0,0.0,1,0.0,408667908,0.0232558139534883,0,0.1460877431026684,0,强链接,C07D;A61K;A61P,3,0.5585213767579899
408667909,2,0.0,0.603578201,0.0,0.0,0.0,0.0,0,34,EP,2009,A,0.032258065,0.0,1,0.0,408667909,0.0232558139534883,0,0.1460877431026684,0,强链接,C07D;A61K;A61P,3,0.5585213767579899
408669331,0,37.5,0.0,914.0,0.0,0.0,0.0,0,2,ES,2011,A,0.0,0.102824859,1,0.010572952,408669331,0.0176211453744493,0,0.1001834862385321,0,强链接,A61K,1,0.0
408670937,2,34.5,0.0,16887.5,0.459406219,0.0125,0.017857143,3,8,US,2005,A,0.428571429,0.0,4,0.0,408670937,0.0,1,0.0,1,弱链接,A61K,1,0.0
408682765,2,15.5,0.724077766,218.0,0.0,0.0,0.0,0,2,FR,2013,A,0.0,0.0,4,0.0,408682765,0.0,2,0.0,2,,A61K;A61P;A23L,3,0.5067261649939321
408685039,2,27.5,0.986979367,470.0,0.0,0.0,0.0,0,16,EP,2006,A,0.0,0.0,4,0.0,408685039,0.0043859649122807,0,0.0149439601494396,0,强链接,A61K;C07F;C08G,3,0.6792234293560891
408688463,2,5.0,0.0,359.0,0.0,0.0,0.0,0,1,CN,2013,A,0.0,0.0,1,0.0,408688463,0.0,2,0.0,2,,A61K,1,0.0
408688541,2,12.5,0.325795948,844.0,0.279458042,0.0,0.047619048,2,1,CN,2010,A,0.0,0.0,4,0.0,408688541,0.0,2,0.0,2,,A61K;A61P,2,0.40579033829646605
408688543,2,0.0,0.325795948,0.0,0.1875,0.0,0.066666667,1,1,CN,2010,A,0.0,0.0,4,0.0,408688543,0.0,2,0.0,2,,A61K;A61P,2,0.40579033829646605
408688587,2,0.0,0.258589344,0.0,0.0,0.0,0.0,0,1,CN,2012,A,0.0,0.0,5,0.0,408688587,0.027177700348432,0,0.1403707052441229,0,强链接,A61K;A61P,2,0.40579033829646605
408688589,2,0.0,0.258589344,0.0,0.25,0.0,0.125,1,1,CN,2012,A,0.0,0.0,5,0.0,408688589,0.027177700348432,0,0.1403707052441229,0,强链接,A61K;A61P,2,0.40579033829646605
408688591,2,0.0,0.258589344,0.0,0.0,0.0,0.0,0,1,CN,2012,A,0.0,0.0,5,0.0,408688591,0.027177700348432,0,0.1403707052441229,0,强链接,A61K;A61P,2,0.40579033829646605
408688936,2,0.0,0.724077766,0.0,0.458333333,0.0,0.222222222,2,1,CN,2013,A,0.0,0.0,4,0.0,408688936,0.0,2,0.0,2,,A61K;A61P;A23L,3,0.5067261649939321
408692557,2,0.0,0.57940316,0.0,0.0,0.0,0.0,0,11,CN,2012,A,0.0,0.0,1,0.0,408692557,0.0,1,0.0,1,弱链接,C07D;A61K;A61P,3,0.5585213767579899
408692727,2,0.0,0.660259285,0.0,0.0,0.0,0.0,0,12,CN,2011,A,0.0,0.0,6,0.0,408692727,0.0,2,0.0,2,,A61K;C07K;A61P,3,0.4893756675274577
408692791,2,2.333333333,0.909431333,15.83333333,0.3,0.0,0.153846154,2,1,CN,2013,A,0.0,0.0,2,0.0,408692791,0.0,2,0.0,2,,A61K;C07K;G01N,3,0.6379945444514895
